SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS3052GRWY____	-0.034	-0.063	-0.091	-0.062	-0.064	-0.094	-0.062	-0.091	-0.035	-0.034	-0.034	-0.034	-0.064	-0.064	-0.062	-0.034	-0.063	-0.091	-0.063	-0.091	-0.064	-0.063	-0.063	-0.064	-0.062	-0.034	-0.062	-0.064	-0.063	-0.032	-0.063	-0.062	0.130	0.074	0.074	0.046	0.102	0.072	0.046	0.045	0.130	0.074	0.074	0.074	0.102	0.073	0.075	0.073	0.075	0.045	0.073	0.072	0.100	0.074	0.074	0.073	0.046	0.073	0.074	0.100	0.074	0.074	0.075	0.074	-0.693	-0.702	-0.713	-0.702	-0.704	-0.715	-0.702	-0.712	-0.693	-0.691	-0.691	-0.691	-0.704	-0.702	-0.702	-0.690	-0.702	-0.712	-0.702	-0.714	-0.703	-0.702	-0.702	-0.702	-0.701	-0.690	-0.702	-0.703	-0.702	-0.689	-0.702	-0.702	-0.060	0.076	-0.701	2016_7_19_16_59_03
FLQS304WGRWM____	-0.032	-0.064	-0.065	-0.032	-0.032	-0.030	-0.032	-0.032	-0.021	-0.031	-0.031	-0.063	-0.032	-0.063	-0.065	-0.032	-0.031	-0.032	-0.031	-0.064	-0.060	-0.033	-0.033	-0.063	-0.062	-0.032	-0.065	-0.060	-0.031	-0.062	-0.065	-0.065	0.129	0.074	0.079	0.049	0.099	0.130	0.049	0.102	0.103	0.051	0.051	0.045	0.099	0.100	0.074	0.049	0.075	0.102	0.102	0.046	0.043	0.077	0.077	0.100	0.044	0.049	0.051	0.043	0.101	0.073	0.073	0.051	-0.018	-0.028	-0.029	-0.015	-0.016	-0.017	-0.015	-0.016	-0.013	-0.015	-0.015	-0.027	-0.016	-0.029	-0.029	-0.014	-0.016	-0.016	-0.016	-0.028	-0.026	-0.016	-0.016	-0.029	-0.027	-0.014	-0.028	-0.026	-0.016	-0.028	-0.029	-0.028	-0.045	0.075	-0.021	2016_7_19_16_59_03
FLQS3047GRWM____	-0.086	-0.054	-0.026	-0.055	-0.055	-0.053	-0.055	-0.054	-0.025	-0.025	-0.025	-0.052	-0.055	-0.026	-0.025	-0.055	-0.025	-0.054	-0.053	-0.054	-0.025	-0.056	-0.056	-0.026	-0.024	-0.055	-0.025	-0.025	-0.025	-0.056	-0.055	-0.025	-0.171	-0.085	-0.079	-0.029	-0.085	-0.086	-0.029	-0.087	-0.085	-0.085	-0.085	-0.084	-0.085	-0.084	-0.086	-0.028	-0.082	-0.087	-0.085	-0.086	-0.084	-0.134	-0.134	-0.084	-0.027	-0.028	-0.086	-0.084	-0.085	-0.085	-0.087	-0.086	-0.702	-0.692	-0.681	-0.696	-0.693	-0.692	-0.696	-0.692	-0.681	-0.681	-0.681	-0.692	-0.693	-0.681	-0.680	-0.696	-0.681	-0.692	-0.692	-0.692	-0.681	-0.692	-0.692	-0.681	-0.682	-0.696	-0.680	-0.681	-0.681	-0.693	-0.692	-0.680	-0.043	-0.082	-0.688	2016_7_19_16_59_03
FLQS303BGRWM____	-0.117	-0.150	-0.116	-0.117	-0.116	-0.150	-0.117	-0.117	-0.118	-0.118	-0.118	-0.118	-0.116	-0.089	-0.088	-0.117	-0.088	-0.117	-0.089	-0.088	-0.089	-0.118	-0.118	-0.089	-0.117	-0.117	-0.117	-0.089	-0.118	-0.118	-0.117	-0.117	0.078	0.082	0.079	0.079	0.080	0.079	0.079	0.077	0.079	0.079	0.079	0.111	0.080	0.127	0.082	0.110	0.079	0.077	0.109	0.106	0.076	0.080	0.080	0.127	0.079	0.110	0.109	0.076	0.081	0.080	0.085	0.109	0.624	0.611	0.624	0.624	0.623	0.611	0.624	0.624	0.623	0.624	0.624	0.623	0.623	0.633	0.635	0.623	0.635	0.624	0.634	0.634	0.636	0.623	0.623	0.633	0.624	0.623	0.623	0.636	0.623	0.623	0.623	0.623	-0.112	0.089	0.625	2016_7_19_16_59_03
FLQS3024GRWM____	0.040	0.013	0.041	0.042	0.041	0.013	0.042	0.076	0.011	0.041	0.041	0.013	0.041	0.041	0.012	0.041	0.041	0.076	0.041	0.014	0.012	0.041	0.041	0.041	0.013	0.041	0.041	0.012	0.042	0.011	0.012	0.041	0.059	0.059	0.088	0.062	0.059	0.059	0.062	0.086	0.059	0.058	0.058	0.059	0.059	0.057	0.058	0.062	0.057	0.086	0.059	0.058	0.057	0.062	0.062	0.057	0.059	0.062	0.061	0.057	0.087	0.059	0.057	0.061	0.688	0.677	0.687	0.688	0.689	0.677	0.688	0.701	0.677	0.689	0.689	0.677	0.689	0.688	0.677	0.689	0.688	0.701	0.688	0.677	0.677	0.688	0.688	0.688	0.677	0.689	0.688	0.677	0.687	0.676	0.677	0.688	0.033	0.063	0.685	2016_7_19_16_59_03
FLQS301GGRWM____	-0.119	-0.089	-0.118	-0.118	-0.119	-0.090	-0.118	-0.090	-0.120	-0.119	-0.119	-0.118	-0.119	-0.089	-0.089	-0.119	-0.117	-0.090	-0.089	-0.089	-0.090	-0.118	-0.118	-0.089	-0.119	-0.119	-0.117	-0.090	-0.119	-0.089	-0.090	-0.117	0.188	0.124	0.099	0.074	0.153	0.154	0.074	0.061	0.154	0.161	0.161	0.097	0.153	0.191	0.099	0.132	0.042	0.061	0.127	0.124	0.153	0.123	0.123	0.191	0.132	0.132	0.125	0.153	0.126	0.127	0.101	0.125	0.619	0.634	0.623	0.624	0.621	0.632	0.624	0.636	0.620	0.620	0.620	0.623	0.621	0.631	0.634	0.621	0.625	0.636	0.634	0.634	0.632	0.622	0.622	0.631	0.621	0.621	0.622	0.632	0.621	0.633	0.634	0.622	-0.107	0.126	0.626	2016_7_19_16_59_04
FLQS301EGRWQ____	0.064	0.066	0.100	0.066	0.066	0.038	0.066	0.037	0.064	0.038	0.038	0.065	0.066	0.065	0.095	0.066	0.067	0.037	0.065	0.037	0.067	0.066	0.066	0.065	0.066	0.066	0.067	0.067	0.066	0.065	0.038	0.067	-0.070	-0.012	-0.037	-0.036	-0.010	-0.012	-0.036	-0.013	0.014	-0.044	-0.044	-0.037	-0.010	0.014	-0.012	-0.034	-0.045	-0.013	-0.012	-0.013	-0.044	-0.037	-0.037	0.014	-0.036	-0.034	-0.037	-0.044	-0.012	-0.012	-0.014	-0.037	0.703	0.701	0.715	0.702	0.701	0.689	0.702	0.689	0.700	0.691	0.691	0.702	0.701	0.699	0.713	0.702	0.703	0.689	0.701	0.690	0.703	0.702	0.702	0.699	0.702	0.702	0.702	0.703	0.701	0.701	0.689	0.702	0.062	-0.025	0.700	2016_7_19_16_59_04
FLQS300VGRWQ____	0.127	0.126	0.129	0.128	0.127	0.162	0.128	0.099	0.127	0.129	0.129	0.129	0.127	0.097	0.097	0.129	0.098	0.099	0.129	0.156	0.128	0.128	0.128	0.097	0.128	0.129	0.129	0.128	0.128	0.129	0.097	0.129	-0.031	-0.100	-0.128	-0.126	-0.124	-0.096	-0.126	-0.097	-0.124	-0.128	-0.128	-0.129	-0.124	-0.068	-0.125	-0.125	-0.097	-0.097	-0.063	-0.096	-0.123	-0.126	-0.126	-0.068	-0.125	-0.125	-0.127	-0.123	-0.126	-0.124	-0.126	-0.127	0.053	0.055	0.057	0.057	0.056	0.069	0.057	0.044	0.056	0.057	0.057	0.057	0.056	0.042	0.044	0.057	0.043	0.044	0.054	0.067	0.056	0.056	0.056	0.042	0.056	0.057	0.056	0.056	0.056	0.056	0.044	0.056	0.123	-0.112	0.054	2016_7_19_16_59_04
FLQS300RGRWY____	0.051	0.023	-0.051	0.023	0.050	0.023	0.023	0.085	0.051	0.023	0.023	0.052	0.050	-0.006	0.022	0.051	0.051	0.085	0.021	0.023	0.051	0.051	0.051	-0.006	0.051	0.051	0.023	0.051	0.051	0.051	0.022	0.023	0.012	-0.015	-0.047	-0.023	-0.049	-0.049	-0.023	0.014	-0.050	-0.023	-0.023	-0.018	-0.049	-0.051	-0.069	-0.021	-0.021	0.014	-0.019	-0.022	-0.022	-0.024	-0.024	-0.051	-0.021	-0.021	-0.022	-0.022	-0.021	-0.022	-0.066	-0.022	0.020	0.009	-0.019	0.010	0.022	0.011	0.010	0.034	0.022	0.010	0.010	0.021	0.022	-0.001	0.011	0.021	0.021	0.034	0.010	0.010	0.022	0.022	0.022	-0.001	0.021	0.021	0.010	0.022	0.022	0.022	0.011	0.010	0.036	-0.027	0.015	2016_7_19_16_59_04
FLQS300LGRWQ____	0.028	0.026	0.054	0.056	0.027	0.057	0.056	0.054	0.056	0.056	0.056	0.025	0.027	0.026	0.026	0.056	0.055	0.054	0.054	0.027	0.026	0.055	0.055	0.026	0.027	0.056	0.055	0.026	0.056	0.055	0.056	0.055	-0.106	-0.102	-0.020	-0.053	-0.081	-0.102	-0.053	-0.076	-0.079	-0.103	-0.103	-0.077	-0.081	-0.107	-0.079	-0.103	-0.077	-0.076	-0.075	-0.078	-0.107	-0.074	-0.074	-0.107	-0.104	-0.103	-0.078	-0.107	-0.104	-0.079	-0.100	-0.078	0.015	0.014	0.023	0.024	0.014	0.027	0.024	0.025	0.026	0.027	0.027	0.014	0.014	0.015	0.013	0.027	0.025	0.025	0.025	0.014	0.015	0.025	0.025	0.015	0.015	0.027	0.025	0.015	0.026	0.025	0.026	0.025	0.044	-0.086	0.021	2016_7_19_16_59_04
FLQS300LGRWM____	-0.016	-0.018	-0.017	-0.016	-0.016	-0.045	-0.016	-0.015	-0.017	0.012	0.012	-0.015	-0.016	-0.014	-0.044	-0.016	-0.016	-0.015	-0.016	-0.017	-0.016	-0.015	-0.015	-0.014	-0.016	-0.016	0.012	-0.016	-0.015	-0.016	-0.015	0.012	-0.104	-0.006	-0.004	-0.033	-0.064	-0.066	-0.033	-0.040	0.020	-0.005	-0.005	-0.033	-0.064	-0.062	-0.035	-0.033	-0.004	-0.040	-0.065	-0.006	-0.032	-0.033	-0.033	-0.062	-0.035	-0.033	0.027	-0.032	-0.032	-0.005	-0.013	0.027	-0.084	-0.089	-0.089	-0.087	-0.086	-0.097	-0.087	-0.087	-0.089	-0.077	-0.077	-0.087	-0.086	-0.086	-0.099	-0.087	-0.088	-0.087	-0.086	-0.089	-0.087	-0.088	-0.088	-0.086	-0.088	-0.087	-0.078	-0.087	-0.087	-0.088	-0.088	-0.078	-0.014	-0.029	-0.087	2016_7_19_16_59_04
FLQS3009GRWQ____	0.014	0.013	0.014	0.014	0.014	0.013	0.014	0.046	0.014	0.014	0.014	0.015	0.014	0.045	0.014	0.013	0.044	0.046	0.014	0.014	0.014	0.014	0.014	0.045	0.014	0.013	0.045	0.014	0.013	0.013	0.013	0.045	-0.011	0.041	0.018	0.016	0.017	0.041	0.016	0.017	0.015	0.015	0.015	0.044	0.017	0.019	0.042	0.018	0.045	0.017	0.015	-0.025	0.016	0.040	0.040	0.019	0.016	0.018	0.044	0.016	0.015	0.017	0.016	0.044	0.006	0.004	0.005	0.005	0.005	0.004	0.005	0.018	0.005	0.005	0.005	0.004	0.005	0.018	0.004	0.005	0.016	0.018	0.005	0.006	0.004	0.004	0.004	0.018	0.005	0.005	0.017	0.004	0.005	0.005	0.005	0.017	0.020	0.022	0.007	2016_7_19_16_59_04
FLQS2F0LGRX5____	0.134	0.073	0.069	0.068	0.042	0.070	0.068	0.097	0.072	0.098	0.098	0.043	0.042	0.074	0.070	0.069	0.098	0.097	0.070	0.069	0.073	0.069	0.069	0.074	0.041	0.069	0.098	0.073	0.042	0.042	0.069	0.098	0.030	-0.057	0.001	0.000	-0.058	0.029	0.000	0.001	-0.002	0.032	0.032	-0.001	-0.058	-0.033	-0.001	0.001	0.032	0.001	-0.028	-0.000	0.000	0.000	0.000	-0.033	0.001	0.001	-0.000	0.000	-0.002	-0.001	-0.002	-0.000	0.053	0.032	0.028	0.028	0.019	0.027	0.028	0.039	0.029	0.038	0.038	0.017	0.019	0.030	0.028	0.028	0.038	0.039	0.029	0.027	0.030	0.028	0.028	0.030	0.017	0.028	0.040	0.030	0.017	0.017	0.028	0.040	0.073	-0.004	0.030	2016_7_19_16_59_04
FLQS2EQUGRX5____	0.069	0.069	0.069	0.070	0.070	0.069	0.070	0.071	0.069	0.068	0.068	0.096	0.070	0.069	0.069	0.098	0.068	0.071	0.069	0.069	0.097	0.068	0.068	0.069	0.100	0.098	0.070	0.097	0.069	0.097	0.069	0.070	0.006	0.006	0.006	-0.045	0.006	0.007	-0.045	-0.019	-0.021	0.006	0.006	0.034	0.006	0.007	0.006	0.057	0.006	-0.019	0.007	0.006	0.033	0.007	0.007	0.007	-0.048	0.057	-0.018	0.033	0.006	0.031	0.006	-0.018	0.685	0.685	0.685	0.688	0.685	0.685	0.688	0.687	0.686	0.684	0.684	0.695	0.685	0.685	0.685	0.694	0.684	0.687	0.685	0.685	0.695	0.685	0.685	0.685	0.700	0.694	0.686	0.695	0.685	0.695	0.685	0.686	0.075	0.004	0.688	2016_7_19_16_59_05
FLQS2DERGRX5____	0.204	0.175	0.174	0.203	0.175	0.173	0.203	0.174	0.205	0.233	0.233	0.174	0.175	0.231	0.202	0.202	0.205	0.174	0.203	0.175	0.203	0.202	0.202	0.231	0.234	0.202	0.174	0.203	0.175	0.173	0.203	0.174	-0.122	-0.096	-0.121	-0.121	-0.122	-0.165	-0.121	-0.095	-0.122	-0.122	-0.122	-0.122	-0.122	-0.051	-0.122	-0.121	-0.122	-0.095	-0.093	-0.095	-0.095	-0.097	-0.097	-0.051	-0.066	-0.121	-0.124	-0.095	-0.123	-0.123	-0.097	-0.124	0.761	0.748	0.749	0.760	0.749	0.750	0.760	0.748	0.761	0.773	0.773	0.749	0.749	0.769	0.761	0.760	0.761	0.748	0.760	0.748	0.760	0.759	0.759	0.769	0.771	0.760	0.749	0.760	0.750	0.749	0.760	0.749	0.196	-0.109	0.757	2016_7_19_16_59_05
FLQS2CKUGRX5	-0.000	-0.001	0.025	-0.001	-0.000	-0.000	-0.001	-0.001	0.028	-0.000	-0.000	-0.002	-0.000	-0.001	-0.001	-0.001	0.029	-0.001	-0.001	-0.002	-0.000	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.000	-0.001	-0.001	0.023	0.024	0.044	0.024	0.025	0.024	0.024	0.023	0.022	0.044	0.044	0.025	0.025	0.023	0.025	0.043	0.045	0.023	0.023	0.025	0.022	0.045	0.045	0.023	0.025	0.043	0.044	0.022	0.024	0.023	0.027	0.044	-0.001	-0.001	0.009	-0.001	-0.001	-0.002	-0.001	-0.002	0.011	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.002	0.010	-0.002	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.002	-0.002	-0.001	-0.001	-0.002	-0.002	-0.002	0.002	0.030	-0.000	2016_7_19_16_59_05
FLQS2C9EGRX5____	0.018	0.017	0.046	0.047	0.018	0.019	0.047	0.047	0.017	0.018	0.018	0.018	0.018	0.045	0.018	0.047	0.047	0.047	0.017	0.046	0.018	0.046	0.046	0.045	0.018	0.047	0.046	0.018	0.018	0.016	0.047	0.046	0.049	0.048	0.053	0.050	0.046	0.047	0.050	0.047	0.047	0.023	0.023	0.019	0.046	0.050	0.047	0.070	0.048	0.047	-0.010	0.047	0.046	0.050	0.050	0.050	0.049	0.070	0.024	0.046	-0.003	0.047	0.022	0.024	-0.669	-0.669	-0.657	-0.657	-0.668	-0.668	-0.657	-0.657	-0.669	-0.668	-0.668	-0.668	-0.668	-0.658	-0.668	-0.658	-0.657	-0.657	-0.667	-0.657	-0.668	-0.657	-0.657	-0.658	-0.669	-0.658	-0.657	-0.668	-0.666	-0.670	-0.656	-0.657	0.032	0.041	-0.663	2016_7_19_16_59_05
FLQS2C6NGRX5____	-0.099	-0.127	-0.127	-0.098	-0.127	-0.161	-0.098	-0.127	-0.128	-0.099	-0.099	-0.128	-0.127	-0.099	-0.128	-0.127	-0.128	-0.127	-0.127	-0.099	-0.098	-0.126	-0.126	-0.099	-0.099	-0.127	-0.100	-0.098	-0.127	-0.128	-0.128	-0.100	0.035	0.004	0.000	0.006	0.006	-0.027	0.006	-0.025	0.032	0.036	0.036	0.004	0.006	0.063	0.006	-0.026	0.003	-0.025	0.005	0.030	0.004	0.003	0.003	0.063	0.004	-0.026	0.032	0.004	0.006	0.004	0.006	0.032	-0.042	-0.052	-0.051	-0.040	-0.052	-0.064	-0.040	-0.051	-0.053	-0.041	-0.041	-0.052	-0.052	-0.043	-0.052	-0.050	-0.051	-0.051	-0.052	-0.041	-0.040	-0.051	-0.051	-0.043	-0.040	-0.050	-0.041	-0.040	-0.052	-0.052	-0.052	-0.041	-0.117	0.010	-0.048	2016_7_19_16_59_05
FLQS2BJ4GRX5____	0.035	0.007	0.035	0.036	0.035	0.006	0.036	0.036	0.037	0.005	0.005	0.035	0.035	0.006	0.037	0.008	0.037	0.036	0.037	0.006	0.008	0.036	0.036	0.006	0.007	0.008	0.035	0.008	0.005	0.007	0.006	0.035	0.053	-0.002	0.002	-0.003	-0.002	-0.002	-0.003	-0.000	-0.001	-0.001	-0.001	-0.026	-0.002	-0.003	-0.002	-0.028	0.000	-0.000	0.001	-0.001	-0.026	-0.001	-0.001	-0.003	-0.003	-0.028	-0.001	-0.026	-0.002	-0.001	-0.002	-0.001	0.012	0.003	0.014	0.015	0.014	0.003	0.015	0.014	0.015	0.002	0.002	0.015	0.014	0.003	0.015	0.004	0.015	0.014	0.015	0.002	0.004	0.015	0.015	0.003	0.003	0.004	0.014	0.004	0.003	0.003	0.003	0.014	0.022	-0.004	0.009	2016_7_19_16_59_05
FLQS224TGRWM____	0.059	0.031	0.031	0.030	0.058	0.031	0.030	0.059	0.058	0.030	0.030	0.059	0.058	0.058	0.030	0.058	0.029	0.059	0.031	0.031	0.058	0.030	0.030	0.058	0.030	0.058	0.030	0.058	0.058	0.058	0.060	0.030	-0.134	-0.134	-0.133	-0.133	-0.107	-0.132	-0.133	-0.075	-0.105	-0.131	-0.131	-0.105	-0.107	-0.133	-0.106	-0.134	-0.094	-0.075	-0.109	-0.131	-0.108	-0.112	-0.112	-0.133	-0.132	-0.134	-0.109	-0.108	-0.109	-0.133	-0.132	-0.109	-0.646	-0.657	-0.657	-0.657	-0.646	-0.657	-0.657	-0.648	-0.646	-0.657	-0.657	-0.647	-0.646	-0.646	-0.658	-0.645	-0.659	-0.648	-0.657	-0.657	-0.646	-0.658	-0.658	-0.646	-0.657	-0.645	-0.657	-0.646	-0.647	-0.646	-0.645	-0.657	0.044	-0.118	-0.652	2016_7_19_16_59_05
FLQS224LGRWM____	-0.199	-0.200	-0.171	-0.172	-0.199	-0.171	-0.172	-0.173	-0.134	-0.170	-0.170	-0.173	-0.199	-0.200	-0.170	-0.171	-0.170	-0.173	-0.172	-0.201	-0.171	-0.172	-0.172	-0.200	-0.199	-0.171	-0.200	-0.171	-0.200	-0.199	-0.199	-0.200	0.071	0.073	0.075	0.074	0.046	0.074	0.074	0.075	0.078	0.104	0.104	0.073	0.046	0.074	0.075	0.075	0.106	0.075	0.105	0.075	0.075	0.076	0.076	0.074	0.075	0.075	0.074	0.075	0.075	0.074	0.075	0.074	0.591	0.590	0.602	0.602	0.592	0.603	0.602	0.602	0.617	0.601	0.601	0.601	0.592	0.591	0.603	0.602	0.602	0.602	0.601	0.590	0.602	0.602	0.602	0.591	0.591	0.602	0.590	0.602	0.590	0.591	0.591	0.590	-0.182	0.077	0.598	2016_7_19_16_59_05
FLQS200ZGRX8____	0.123	0.119	0.048	0.122	0.123	0.050	0.122	0.088	0.091	0.120	0.120	0.093	0.123	0.090	0.120	0.121	0.122	0.088	0.089	0.090	0.121	0.121	0.121	0.090	0.090	0.121	0.121	0.121	0.121	0.089	0.120	0.121	-0.069	-0.046	-0.098	-0.018	-0.069	-0.096	-0.018	-0.070	-0.072	-0.013	-0.013	-0.096	-0.069	-0.071	-0.069	-0.071	-0.072	-0.070	-0.069	-0.104	-0.071	-0.067	-0.067	-0.071	-0.018	-0.071	-0.100	-0.071	-0.071	-0.070	-0.068	-0.100	0.726	0.723	0.697	0.724	0.726	0.698	0.724	0.713	0.713	0.723	0.723	0.715	0.726	0.714	0.725	0.726	0.726	0.713	0.713	0.714	0.725	0.725	0.725	0.714	0.711	0.726	0.727	0.725	0.726	0.713	0.725	0.727	0.107	-0.066	0.720	2016_7_19_16_59_06
FLNS2037GRWV____	0.018	0.019	0.019	0.019	0.018	0.018	0.019	0.019	0.018	0.019	0.019	0.019	0.018	0.018	0.019	0.018	0.018	0.019	0.019	0.019	0.018	0.018	0.018	0.018	0.019	0.018	0.019	0.018	0.019	0.019	0.019	0.019	-0.019	-0.045	-0.046	-0.046	-0.021	-0.020	-0.046	-0.044	-0.020	-0.045	-0.045	-0.045	-0.021	-0.019	-0.045	-0.045	-0.046	-0.044	-0.045	-0.043	-0.046	-0.043	-0.043	-0.019	-0.045	-0.045	-0.045	-0.046	-0.045	-0.046	-0.046	-0.045	0.682	0.684	0.683	0.683	0.682	0.682	0.683	0.683	0.683	0.683	0.683	0.684	0.682	0.682	0.683	0.683	0.683	0.683	0.683	0.684	0.683	0.683	0.683	0.682	0.683	0.683	0.684	0.683	0.683	0.683	0.684	0.684	0.019	-0.039	0.683	2016_7_19_16_59_06
