SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K1GRWY____	-54.790	-54.931	-54.966	-54.895	-54.791	-54.828	-54.792	-54.897	-54.722	-55.071	-54.725	-54.830	-54.616	-54.551	-54.204	-54.231	-53.504	-53.889	-54.021	-54.205	-53.853	-54.651	-53.748	-53.810	-53.854	-53.846	-53.716	-53.716	-53.706	-53.916	-53.986	-53.993	-131.484	-131.449	-131.409	-131.556	-131.596	-131.696	-131.767	-131.871	-131.446	-131.631	-131.869	-131.907	-132.051	-131.935	-132.116	-132.086	-132.407	-132.232	-131.876	-132.434	-132.474	-131.596	-132.545	-132.508	-132.471	-132.611	-132.650	-132.756	-132.821	-132.541	-132.401	-132.476	247.688	247.631	247.611	247.660	247.705	247.707	247.731	247.708	247.708	247.607	247.772	247.739	247.840	247.846	248.003	247.988	248.307	248.138	248.034	248.051	248.187	247.757	248.237	248.209	248.187	248.211	248.265	248.281	248.294	248.174	248.127	248.136	2016_7_19_16_57_56
FLQS30JCGRWV____	-54.564	-54.706	-54.740	-54.670	-54.566	-54.637	-54.567	-54.673	-54.496	-54.844	-54.506	-54.610	-54.394	-54.329	-54.019	-54.072	-53.337	-53.660	-53.729	-53.975	-53.665	-54.427	-53.582	-53.585	-53.672	-53.557	-53.533	-53.532	-53.462	-53.627	-53.739	-53.764	-131.376	-131.344	-131.306	-131.451	-131.479	-131.621	-131.662	-131.764	-131.340	-131.513	-131.763	-131.799	-131.939	-131.864	-131.999	-132.031	-132.346	-132.109	-131.690	-132.319	-132.350	-131.481	-132.416	-132.390	-132.344	-132.495	-132.522	-132.632	-132.632	-132.358	-132.215	-132.354	247.212	247.154	247.136	247.184	247.227	247.223	247.255	247.232	247.232	247.129	247.293	247.260	247.362	247.375	247.510	247.495	247.816	247.660	247.571	247.575	247.695	247.279	247.736	247.731	247.692	247.757	247.770	247.787	247.813	247.710	247.647	247.659	2016_7_19_16_57_56
FLQS30J0GRWV____	-54.924	-55.134	-55.169	-55.099	-54.924	-54.965	-54.932	-55.038	-54.854	-55.204	-54.854	-54.970	-54.819	-54.679	-54.399	-54.434	-53.699	-54.014	-54.084	-54.329	-54.049	-54.788	-53.944	-53.944	-54.049	-53.979	-53.909	-53.909	-53.839	-54.049	-54.119	-54.189	-131.426	-131.461	-131.426	-131.566	-131.601	-131.646	-131.720	-131.822	-131.391	-131.566	-131.881	-131.855	-132.056	-131.916	-132.126	-132.021	-132.406	-132.231	-131.811	-132.441	-132.476	-131.537	-132.546	-132.511	-132.476	-132.616	-132.651	-132.756	-132.756	-132.476	-132.336	-132.476	246.976	246.904	246.885	246.933	247.003	246.995	247.019	246.995	246.997	246.894	247.073	247.026	247.112	247.143	247.279	247.250	247.581	247.438	247.348	247.353	247.462	247.044	247.511	247.506	247.462	247.509	247.540	247.556	247.582	247.462	247.415	247.410	2016_7_19_16_57_56
FLQS30HZGRWY____	-54.355	-54.572	-54.532	-54.460	-54.358	-54.393	-54.359	-54.463	-54.288	-54.637	-54.293	-54.398	-54.222	-54.119	-53.768	-53.872	-53.072	-53.453	-53.520	-53.769	-53.487	-54.219	-53.315	-53.377	-53.487	-53.347	-53.282	-53.347	-53.213	-53.417	-53.487	-53.557	-131.563	-131.535	-131.489	-131.637	-131.666	-131.776	-131.847	-131.952	-131.525	-131.700	-131.946	-131.985	-132.122	-132.052	-132.192	-132.165	-132.480	-132.295	-131.877	-132.510	-132.550	-131.669	-132.616	-132.578	-132.550	-132.690	-132.718	-132.830	-132.829	-132.550	-132.410	-132.550	247.267	247.182	247.189	247.239	247.281	247.285	247.309	247.286	247.286	247.183	247.348	247.315	247.402	247.429	247.581	247.538	247.883	247.714	247.626	247.628	247.739	247.334	247.813	247.784	247.739	247.812	247.840	247.833	247.883	247.765	247.718	247.713	2016_7_19_16_57_56
FLQS30H6GRWV____	-54.287	-54.428	-54.463	-54.391	-54.289	-54.353	-54.287	-54.394	-54.218	-54.564	-54.263	-54.364	-54.116	-54.057	-53.759	-53.794	-52.989	-53.444	-53.449	-53.759	-53.343	-54.214	-53.234	-53.304	-53.409	-53.269	-53.250	-53.269	-53.199	-53.339	-53.479	-53.549	-131.525	-131.491	-131.449	-131.629	-131.628	-131.764	-131.836	-131.910	-131.487	-131.709	-131.906	-131.974	-132.087	-132.012	-132.199	-132.164	-132.479	-132.304	-131.873	-132.514	-132.537	-131.674	-132.619	-132.584	-132.549	-132.689	-132.714	-132.829	-132.829	-132.549	-132.409	-132.549	247.273	247.215	247.196	247.251	247.289	247.285	247.321	247.293	247.293	247.199	247.341	247.314	247.423	247.434	247.573	247.554	247.901	247.706	247.639	247.620	247.778	247.323	247.831	247.800	247.755	247.828	247.839	247.849	247.875	247.782	247.708	247.703	2016_7_19_16_57_56
FLQS30GQGRWV____	-54.781	-54.921	-54.957	-54.885	-54.784	-54.817	-54.784	-54.890	-54.714	-55.062	-54.753	-54.857	-54.614	-54.600	-54.250	-54.229	-53.496	-53.935	-53.946	-54.194	-53.900	-54.645	-53.738	-53.800	-53.900	-53.774	-53.741	-53.760	-53.690	-53.843	-53.951	-54.040	-131.630	-131.600	-131.556	-131.706	-131.732	-131.846	-131.918	-132.024	-131.592	-131.765	-132.017	-132.053	-132.157	-132.125	-132.265	-132.227	-132.554	-132.370	-131.946	-132.581	-132.615	-131.735	-132.688	-132.651	-132.615	-132.759	-132.783	-132.895	-132.895	-132.618	-132.476	-132.615	247.037	246.980	246.960	247.010	247.052	247.057	247.080	247.057	247.056	246.954	247.107	247.074	247.180	247.180	247.331	247.333	247.655	247.464	247.396	247.400	247.514	247.104	247.585	247.556	247.514	247.582	247.598	247.608	247.634	247.536	247.474	247.462	2016_7_19_16_57_56
FLQS30GCGRWY____	-54.430	-54.524	-54.675	-54.488	-54.430	-54.457	-54.430	-54.528	-54.315	-54.663	-54.357	-54.463	-54.255	-54.181	-53.835	-53.870	-53.132	-53.520	-53.590	-53.835	-53.479	-54.290	-53.380	-53.401	-53.481	-53.415	-53.342	-53.345	-53.271	-53.441	-53.555	-53.625	-131.703	-131.616	-131.633	-131.722	-131.808	-131.862	-131.983	-132.039	-131.611	-131.785	-132.035	-132.072	-132.193	-132.140	-132.333	-132.298	-132.608	-132.438	-132.018	-132.648	-132.675	-131.808	-132.753	-132.714	-132.669	-132.823	-132.847	-132.963	-132.959	-132.679	-132.543	-132.683	247.870	247.822	247.769	247.852	247.887	247.885	247.913	247.886	247.899	247.796	247.948	247.915	248.010	248.030	248.187	248.169	248.490	248.320	248.231	248.235	248.371	247.939	248.420	248.406	248.370	248.417	248.448	248.464	248.491	248.386	248.323	248.318	2016_7_19_16_57_57
FLQS30G5GRWY____	-54.916	-55.056	-55.090	-55.022	-54.919	-55.010	-54.918	-55.080	-54.849	-55.198	-54.905	-55.010	-54.749	-54.730	-54.366	-54.364	-53.625	-54.012	-54.077	-54.380	-54.030	-54.835	-53.925	-53.928	-54.015	-53.960	-53.890	-53.890	-53.820	-53.978	-54.100	-54.152	-131.503	-131.472	-131.429	-131.577	-131.606	-131.711	-131.790	-131.956	-131.466	-131.639	-131.886	-131.921	-132.067	-131.991	-132.133	-132.102	-132.467	-132.250	-131.828	-132.516	-132.551	-131.676	-132.621	-132.562	-132.490	-132.691	-132.726	-132.831	-132.831	-132.498	-132.411	-132.492	247.039	246.982	246.963	247.012	247.054	247.036	247.083	247.048	247.058	246.956	247.102	247.069	247.188	247.183	247.340	247.336	247.666	247.489	247.401	247.393	247.528	247.096	247.577	247.568	247.524	247.575	247.606	247.622	247.648	247.539	247.481	247.474	2016_7_19_16_57_57
FLQS30E9GRWY____	-54.855	-54.959	-54.994	-54.923	-54.820	-54.894	-54.822	-54.963	-54.793	-55.143	-54.790	-54.893	-54.690	-54.616	-54.269	-54.305	-53.574	-53.957	-54.021	-54.274	-53.923	-54.723	-53.813	-53.876	-53.924	-53.855	-53.786	-53.787	-53.717	-53.924	-53.992	-54.062	-131.499	-131.468	-131.426	-131.573	-131.605	-131.713	-131.784	-131.923	-131.533	-131.708	-131.888	-131.921	-132.062	-131.992	-132.134	-132.100	-132.419	-132.246	-131.824	-132.450	-132.492	-131.673	-132.618	-132.519	-132.488	-132.630	-132.664	-132.769	-132.773	-132.491	-132.350	-132.488	247.029	246.986	246.967	247.016	247.059	247.048	247.086	247.055	247.058	246.955	247.114	247.081	247.178	247.194	247.345	247.326	247.646	247.477	247.390	247.391	247.527	247.105	247.587	247.549	247.526	247.573	247.604	247.619	247.646	247.527	247.480	247.475	2016_7_19_16_57_57
FLQS30DZGRWV	-54.782	-54.926	-54.960	-54.889	-54.784	-54.819	-54.783	-54.889	-54.713	-55.062	-54.723	-54.825	-54.612	-54.545	-54.194	-54.229	-53.494	-53.878	-53.947	-54.192	-53.840	-54.645	-53.737	-53.759	-53.842	-53.771	-53.704	-53.705	-53.635	-53.842	-53.913	-53.982	-131.417	-131.385	-131.346	-131.490	-131.519	-131.628	-131.698	-131.802	-131.379	-131.551	-131.800	-131.836	-131.978	-131.905	-132.042	-132.010	-132.328	-132.152	-131.728	-132.363	-132.393	-131.521	-132.466	-132.431	-132.388	-132.534	-132.565	-132.675	-132.679	-132.397	-132.257	-132.396	247.639	247.581	247.562	247.611	247.655	247.658	247.682	247.659	247.659	247.556	247.721	247.688	247.789	247.802	247.954	247.936	248.257	248.088	247.998	248.003	248.138	247.707	248.188	248.174	248.137	248.185	248.215	248.231	248.258	248.138	248.091	248.086	2016_7_19_16_57_57
FLQS30D5GRWQ____	-54.504	-54.637	-54.672	-54.602	-54.462	-54.535	-54.501	-54.606	-54.429	-54.778	-54.436	-54.609	-54.399	-54.261	-53.911	-53.944	-53.279	-53.597	-53.664	-53.913	-53.565	-54.364	-53.524	-53.524	-53.629	-53.559	-53.474	-53.489	-53.419	-53.559	-53.699	-53.704	-131.638	-131.612	-131.568	-131.717	-131.746	-131.856	-131.929	-132.033	-131.605	-131.776	-132.029	-132.128	-132.268	-132.133	-132.273	-132.233	-132.618	-132.383	-131.953	-132.595	-132.629	-131.743	-132.758	-132.723	-132.688	-132.828	-132.795	-132.898	-132.898	-132.688	-132.548	-132.631	247.198	247.144	247.125	247.174	247.230	247.220	247.244	247.221	247.221	247.117	247.283	247.234	247.333	247.364	247.515	247.497	247.802	247.648	247.559	247.563	247.697	247.266	247.732	247.727	247.682	247.729	247.756	247.766	247.792	247.708	247.635	247.646	2016_7_19_16_57_57
FLQS30CMGRWQ____	-54.326	-54.507	-54.543	-54.470	-54.330	-54.365	-54.368	-54.476	-54.297	-54.648	-54.300	-54.368	-54.197	-54.124	-53.778	-53.812	-53.078	-53.462	-53.530	-53.778	-53.426	-54.191	-53.324	-53.345	-53.428	-53.359	-53.289	-53.288	-53.218	-53.428	-53.496	-53.567	-131.641	-131.610	-131.565	-131.715	-131.744	-131.855	-131.925	-132.030	-131.601	-131.775	-132.026	-132.062	-132.199	-132.126	-132.272	-132.239	-132.558	-132.384	-131.962	-132.591	-132.629	-131.748	-132.699	-132.663	-132.626	-132.769	-132.802	-132.908	-132.911	-132.628	-132.491	-132.627	247.341	247.269	247.248	247.298	247.355	247.359	247.368	247.345	247.345	247.241	247.409	247.390	247.474	247.490	247.640	247.623	247.944	247.775	247.686	247.688	247.825	247.407	247.873	247.860	247.824	247.871	247.902	247.918	247.944	247.824	247.778	247.772	2016_7_19_16_57_57
FLQS30BWGRWY____	-54.931	-55.069	-55.106	-55.034	-54.932	-54.967	-54.931	-55.034	-54.924	-55.204	-54.869	-55.004	-54.761	-54.749	-54.399	-54.434	-53.643	-54.084	-54.094	-54.399	-54.049	-54.854	-53.944	-53.946	-54.031	-53.979	-53.909	-53.890	-53.839	-54.049	-54.119	-54.189	-131.455	-131.454	-131.383	-131.560	-131.556	-131.666	-131.771	-131.875	-131.465	-131.640	-131.842	-131.907	-132.018	-131.990	-132.130	-132.095	-132.412	-132.235	-131.805	-132.445	-132.480	-131.605	-132.550	-132.509	-132.464	-132.620	-132.655	-132.752	-132.760	-132.480	-132.340	-132.480	247.015	246.963	246.939	246.993	247.030	247.034	247.064	247.042	247.019	246.942	247.097	247.057	247.165	247.165	247.316	247.298	247.639	247.449	247.380	247.364	247.499	247.067	247.548	247.541	247.503	247.546	247.577	247.599	247.619	247.499	247.452	247.447	2016_7_19_16_57_57
FLQS30BJGRWV____	-54.420	-54.560	-54.596	-54.524	-54.422	-54.455	-54.421	-54.564	-54.414	-54.701	-54.394	-54.462	-54.250	-54.182	-53.831	-53.924	-53.189	-53.512	-53.582	-53.830	-53.518	-54.281	-53.376	-53.434	-53.539	-53.469	-53.399	-53.381	-53.329	-53.539	-53.609	-53.679	-131.651	-131.617	-131.579	-131.722	-131.756	-131.861	-131.930	-132.031	-131.678	-131.788	-132.037	-132.070	-132.213	-132.141	-132.280	-132.308	-132.623	-132.391	-131.969	-132.596	-132.627	-131.755	-132.704	-132.728	-132.693	-132.763	-132.868	-132.909	-132.903	-132.693	-132.553	-132.693	247.282	247.224	247.205	247.254	247.297	247.301	247.324	247.286	247.288	247.198	247.350	247.330	247.430	247.445	247.596	247.566	247.887	247.731	247.642	247.644	247.765	247.349	247.829	247.811	247.767	247.804	247.845	247.858	247.876	247.767	247.720	247.715	2016_7_19_16_57_58
FLQS30AEGRWV____	-54.391	-54.581	-54.616	-54.546	-54.392	-54.476	-54.441	-54.546	-54.371	-54.721	-54.371	-54.433	-54.266	-54.194	-53.846	-53.881	-53.141	-53.531	-53.601	-53.846	-53.489	-54.301	-53.391	-53.410	-53.491	-53.426	-53.356	-53.356	-53.356	-53.496	-53.566	-53.636	-131.626	-131.600	-131.565	-131.705	-131.728	-131.845	-131.915	-132.020	-131.600	-131.775	-132.020	-132.045	-132.195	-132.083	-132.265	-132.230	-132.536	-132.370	-131.950	-132.580	-132.603	-131.740	-132.685	-132.642	-132.604	-132.755	-132.790	-132.895	-132.895	-132.615	-132.475	-132.615	247.212	247.137	247.119	247.166	247.227	247.214	247.237	247.215	247.215	247.112	247.279	247.260	247.345	247.355	247.512	247.493	247.815	247.645	247.555	247.559	247.695	247.263	247.744	247.730	247.694	247.741	247.773	247.788	247.788	247.694	247.647	247.642	2016_7_19_16_57_58
FLQS309TGRWY____	-54.586	-54.762	-54.799	-54.726	-54.657	-54.658	-54.623	-54.729	-54.554	-54.901	-54.555	-54.658	-54.453	-54.383	-54.033	-54.068	-53.334	-53.719	-53.786	-54.032	-53.682	-54.484	-53.577	-53.601	-53.683	-53.613	-53.541	-53.542	-53.471	-53.684	-53.752	-53.823	-131.497	-131.462	-131.419	-131.568	-131.626	-131.709	-131.782	-131.884	-131.457	-131.631	-131.878	-131.917	-132.055	-131.984	-132.126	-132.092	-132.412	-132.239	-131.816	-132.444	-132.483	-131.601	-132.554	-132.520	-132.480	-132.625	-132.658	-132.765	-132.767	-132.484	-132.344	-132.483	247.160	247.090	247.069	247.120	247.154	247.166	247.190	247.167	247.166	247.064	247.231	247.198	247.296	247.311	247.462	247.444	247.765	247.596	247.507	247.511	247.647	247.214	247.696	247.682	247.646	247.693	247.725	247.741	247.767	247.646	247.600	247.594	2016_7_19_16_57_58
FLQS309QGRWV____	-54.369	-54.547	-54.545	-54.476	-54.373	-54.409	-54.411	-54.481	-54.303	-54.653	-54.305	-54.406	-54.204	-54.127	-53.783	-53.854	-53.085	-53.470	-53.535	-53.787	-53.489	-54.231	-53.333	-53.392	-53.472	-53.419	-53.334	-53.333	-53.279	-53.489	-53.559	-53.573	-131.640	-131.605	-131.569	-131.710	-131.746	-131.849	-131.917	-132.023	-131.604	-131.776	-132.025	-132.058	-132.203	-132.129	-132.272	-132.271	-132.554	-132.382	-131.961	-132.588	-132.616	-131.744	-132.694	-132.655	-132.616	-132.756	-132.791	-132.897	-132.896	-132.686	-132.546	-132.624	247.227	247.155	247.151	247.198	247.242	247.244	247.254	247.244	247.246	247.143	247.310	247.277	247.374	247.392	247.541	247.515	247.843	247.674	247.587	247.587	247.702	247.294	247.772	247.744	247.708	247.749	247.786	247.802	247.822	247.713	247.666	247.672	2016_7_19_16_57_58
FLQS309NGRWM____	-54.705	-54.796	-54.950	-54.880	-54.705	-54.740	-54.705	-54.880	-54.635	-55.055	-54.635	-54.737	-54.530	-54.458	-54.110	-54.145	-53.410	-53.795	-53.819	-54.112	-53.830	-54.565	-53.655	-53.725	-53.830	-53.760	-53.623	-53.624	-53.620	-53.760	-53.830	-53.900	-131.637	-131.603	-131.567	-131.777	-131.742	-131.847	-131.987	-132.092	-131.602	-131.777	-132.092	-132.058	-132.197	-132.081	-132.266	-132.232	-132.617	-132.380	-131.962	-132.589	-132.687	-131.742	-132.757	-132.722	-132.687	-132.827	-132.800	-132.911	-132.967	-132.687	-132.547	-132.617	247.118	247.078	247.016	247.074	247.134	247.137	247.171	247.123	247.138	247.009	247.213	247.170	247.268	247.278	247.435	247.416	247.747	247.569	247.497	247.483	247.602	247.186	247.677	247.646	247.602	247.649	247.696	247.712	247.722	247.628	247.581	247.566	2016_7_19_16_57_58
FLQS308YGRWQ____	-54.426	-54.571	-54.604	-54.534	-54.427	-54.466	-54.431	-54.537	-54.360	-54.708	-54.367	-54.473	-54.258	-54.193	-53.840	-53.875	-53.140	-53.555	-53.592	-53.868	-53.488	-54.291	-53.381	-53.441	-53.485	-53.415	-53.346	-53.344	-53.275	-53.490	-53.590	-53.629	-131.548	-131.485	-131.443	-131.590	-131.651	-131.729	-131.801	-131.904	-131.480	-131.655	-131.901	-131.938	-132.078	-132.008	-132.144	-132.110	-132.432	-132.281	-131.831	-132.490	-132.501	-131.622	-132.622	-132.531	-132.528	-132.672	-132.727	-132.814	-132.816	-132.501	-132.385	-132.500	247.244	247.181	247.162	247.211	247.260	247.257	247.281	247.258	247.258	247.156	247.320	247.287	247.388	247.401	247.553	247.535	247.857	247.680	247.598	247.595	247.738	247.306	247.796	247.760	247.743	247.791	247.824	247.838	247.864	247.737	247.683	247.685	2016_7_19_16_57_58
FLQS3084GRWM____	-54.720	-54.860	-54.896	-54.825	-54.722	-54.757	-54.723	-54.830	-54.651	-55.001	-54.659	-54.764	-54.555	-54.485	-54.188	-54.171	-53.441	-53.873	-53.943	-54.188	-53.838	-54.583	-53.733	-53.803	-53.838	-53.768	-53.688	-53.698	-53.628	-53.838	-53.908	-53.978	-131.592	-131.559	-131.516	-131.664	-131.694	-131.803	-131.875	-131.978	-131.555	-131.726	-131.975	-132.013	-132.158	-132.081	-132.277	-132.192	-132.514	-132.382	-131.962	-132.592	-132.627	-131.697	-132.697	-132.662	-132.627	-132.767	-132.789	-132.907	-132.907	-132.627	-132.487	-132.627	247.188	247.131	247.111	247.161	247.203	247.207	247.231	247.207	247.208	247.105	247.270	247.237	247.337	247.351	247.491	247.484	247.804	247.623	247.534	247.538	247.673	247.256	247.723	247.692	247.673	247.720	247.754	247.767	247.793	247.673	247.626	247.621	2016_7_19_16_57_59
FLQS307KGRWV____	-54.439	-54.582	-54.653	-54.582	-54.442	-54.514	-54.479	-54.584	-54.408	-54.753	-54.412	-54.481	-54.308	-54.238	-53.889	-53.923	-53.192	-53.575	-53.604	-53.887	-53.538	-54.304	-53.434	-53.459	-53.540	-53.469	-53.400	-53.400	-53.330	-53.540	-53.609	-53.678	-131.503	-131.469	-131.426	-131.574	-131.605	-131.712	-131.783	-131.886	-131.463	-131.669	-131.887	-131.924	-132.061	-131.988	-132.125	-132.097	-132.417	-132.238	-131.815	-132.447	-132.483	-131.606	-132.552	-132.522	-132.478	-132.622	-132.655	-132.762	-132.764	-132.484	-132.349	-132.484	247.221	247.163	247.130	247.179	247.236	247.226	247.250	247.227	247.227	247.130	247.290	247.271	247.356	247.370	247.521	247.504	247.825	247.655	247.580	247.571	247.705	247.288	247.755	247.741	247.704	247.752	247.783	247.799	247.825	247.705	247.659	247.653	2016_7_19_16_57_59
FLQS3072GRWV____	-54.225	-54.363	-54.399	-54.328	-54.226	-54.260	-54.225	-54.329	-54.155	-54.504	-54.163	-54.264	-54.049	-53.985	-53.699	-53.734	-52.944	-53.384	-53.384	-53.699	-53.289	-54.087	-53.174	-53.244	-53.349	-53.279	-53.209	-53.209	-53.139	-53.284	-53.419	-53.489	-131.621	-131.587	-131.548	-131.693	-131.724	-131.800	-131.900	-132.005	-131.585	-131.755	-132.006	-132.040	-132.193	-132.109	-132.263	-132.298	-132.499	-132.368	-131.948	-132.578	-132.567	-131.692	-132.683	-132.648	-132.613	-132.753	-132.788	-132.893	-132.893	-132.600	-132.473	-132.613	247.922	247.865	247.846	247.894	247.937	247.936	247.964	247.942	247.942	247.838	248.004	247.971	248.074	248.085	248.215	248.207	248.532	248.348	248.285	248.262	248.413	247.984	248.473	248.442	248.398	248.444	248.476	248.491	248.517	248.420	248.351	248.345	2016_7_19_16_57_59
FLQS305NGRWM____	-54.366	-54.507	-54.542	-54.470	-54.368	-54.402	-54.366	-54.471	-54.297	-54.645	-54.303	-54.405	-54.195	-54.124	-53.777	-53.809	-53.074	-53.462	-53.529	-53.775	-53.460	-54.228	-53.319	-53.341	-53.426	-53.356	-53.286	-53.286	-53.216	-53.426	-53.528	-53.565	-131.637	-131.607	-131.566	-131.713	-131.741	-131.849	-131.920	-132.024	-131.600	-131.775	-132.021	-132.057	-132.199	-132.125	-132.259	-132.230	-132.544	-132.372	-131.948	-132.580	-132.611	-131.741	-132.685	-132.650	-132.612	-132.756	-132.789	-132.895	-132.897	-132.618	-132.503	-132.614	247.839	247.782	247.762	247.812	247.854	247.858	247.882	247.859	247.859	247.757	247.921	247.889	247.988	248.004	248.153	248.136	248.457	248.287	248.198	248.202	248.323	247.906	248.387	248.374	248.336	248.384	248.415	248.430	248.457	248.337	248.282	248.285	2016_7_19_16_57_59
FLQS305DGRWM____	-54.555	-54.628	-54.663	-54.592	-54.490	-54.590	-54.555	-54.596	-54.420	-54.835	-54.431	-54.536	-54.320	-54.310	-53.940	-53.995	-53.260	-53.583	-53.651	-53.960	-53.546	-54.350	-53.505	-53.505	-53.610	-53.540	-53.470	-53.400	-53.400	-53.540	-53.680	-53.750	-131.567	-131.480	-131.438	-131.586	-131.614	-131.777	-131.847	-131.901	-131.477	-131.707	-131.899	-131.937	-132.074	-132.057	-132.139	-132.162	-132.477	-132.251	-131.861	-132.512	-132.534	-131.618	-132.617	-132.582	-132.547	-132.687	-132.722	-132.827	-132.827	-132.547	-132.407	-132.547	247.159	247.119	247.099	247.148	247.191	247.179	247.202	247.195	247.195	247.077	247.256	247.223	247.324	247.325	247.475	247.458	247.779	247.625	247.540	247.524	247.681	247.243	247.709	247.704	247.660	247.707	247.738	247.779	247.779	247.686	247.612	247.608	2016_7_19_16_57_59
FLQS3057GRWM____	-54.503	-54.644	-54.680	-54.608	-54.511	-54.541	-54.505	-54.610	-54.434	-54.783	-54.441	-54.544	-54.334	-54.265	-53.916	-53.951	-53.219	-53.601	-53.671	-53.916	-53.564	-54.364	-53.461	-53.482	-53.569	-53.498	-53.430	-53.430	-53.359	-53.567	-53.637	-53.706	-131.636	-131.606	-131.564	-131.712	-131.814	-131.850	-131.920	-132.026	-131.598	-131.772	-132.021	-132.060	-132.198	-132.124	-132.265	-132.232	-132.551	-132.375	-131.954	-132.584	-132.621	-131.743	-132.689	-132.655	-132.614	-132.761	-132.794	-132.900	-132.904	-132.622	-132.484	-132.620	247.209	247.152	247.132	247.181	247.233	247.227	247.251	247.229	247.228	247.126	247.291	247.258	247.357	247.372	247.522	247.505	247.825	247.657	247.567	247.571	247.707	247.277	247.755	247.743	247.704	247.752	247.783	247.798	247.825	247.706	247.659	247.654	2016_7_19_16_57_59
FLQS3052GRWY____	-54.825	-54.928	-54.962	-54.943	-54.787	-54.861	-54.826	-54.934	-54.755	-55.114	-54.766	-54.867	-54.663	-54.588	-54.243	-54.270	-53.501	-53.928	-53.950	-54.243	-53.886	-54.649	-53.788	-53.805	-53.888	-53.823	-53.748	-53.748	-53.683	-53.893	-53.963	-54.033	-131.494	-131.461	-131.421	-131.630	-131.597	-131.705	-131.774	-131.879	-131.457	-131.630	-131.882	-131.915	-132.050	-131.985	-132.120	-132.089	-132.414	-132.225	-131.813	-132.505	-132.475	-131.599	-132.540	-132.510	-132.472	-132.610	-132.647	-132.755	-132.820	-132.470	-132.400	-132.470	247.668	247.624	247.605	247.645	247.698	247.687	247.710	247.687	247.688	247.581	247.749	247.717	247.813	247.831	247.980	247.965	248.300	248.113	248.042	248.038	248.166	247.749	248.212	248.201	248.165	248.210	248.243	248.259	248.293	248.163	248.126	248.111	2016_7_19_16_58_00
FLQS304WGRWM____	-55.041	-55.144	-55.179	-55.108	-55.006	-55.041	-55.007	-55.145	-54.971	-55.317	-54.978	-55.081	-54.871	-54.803	-54.460	-54.487	-53.754	-54.139	-54.215	-54.452	-54.102	-54.865	-54.005	-54.020	-54.103	-54.034	-53.964	-53.965	-53.895	-54.104	-54.174	-54.241	-131.563	-131.535	-131.493	-131.640	-131.668	-131.780	-131.852	-131.989	-131.525	-131.732	-131.948	-131.985	-132.127	-132.052	-132.195	-132.160	-132.485	-132.307	-131.950	-132.514	-132.553	-131.671	-132.685	-132.589	-132.546	-132.693	-132.723	-132.831	-132.834	-132.552	-132.413	-132.552	247.665	247.622	247.603	247.652	247.694	247.698	247.722	247.692	247.685	247.589	247.747	247.715	247.815	247.828	247.977	247.962	248.283	248.114	248.031	248.029	248.164	247.747	248.220	248.200	248.163	248.211	248.241	248.257	248.283	248.163	248.116	248.113	2016_7_19_16_58_00
