SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30K3GRWY____	-0.054	-0.053	-0.053	-0.098	-0.052	-0.052	-0.051	-0.054	-0.052	-0.053	-0.051	-0.053	-0.011	-0.053	-0.051	-0.051	-0.051	-0.052	-0.050	-0.051	-0.053	-0.051	-0.049	-0.050	-0.050	-0.051	-0.050	-0.011	-0.049	-0.051	-0.011	-0.052	-0.038	-0.044	-0.002	-0.038	-0.045	-0.047	-0.046	-0.037	-0.045	-0.045	-0.044	-0.002	-0.042	-0.045	-0.044	-0.044	-0.044	-0.045	-0.002	-0.046	-0.042	-0.046	-0.045	-0.045	-0.044	-0.046	-0.001	-0.043	-0.045	-0.044	-0.001	-0.001	0.508	0.511	0.499	0.489	0.512	0.511	0.511	0.508	0.511	0.510	0.511	0.500	0.529	0.511	0.511	0.511	0.511	0.511	0.501	0.511	0.509	0.511	0.512	0.512	0.512	0.511	0.501	0.529	0.512	0.511	0.519	0.499	-0.049	-0.036	0.510	2016_7_19_17_00_35
FLQS30K1GRWY____	0.081	0.122	0.123	0.123	0.122	0.123	0.083	0.123	0.080	0.081	0.121	0.120	0.124	0.083	0.124	0.121	0.121	0.124	0.123	0.121	0.083	0.121	0.123	0.122	0.121	0.121	0.080	0.123	0.123	0.121	0.123	0.123	-0.062	-0.060	-0.061	-0.061	-0.063	-0.063	-0.064	-0.064	-0.064	-0.064	-0.061	-0.025	-0.063	-0.061	-0.060	-0.061	-0.061	-0.062	-0.018	-0.060	-0.059	-0.060	-0.024	-0.059	-0.063	-0.060	-0.063	-0.061	-0.024	-0.061	-0.062	-0.018	-0.597	-0.580	-0.579	-0.579	-0.578	-0.579	-0.597	-0.579	-0.598	-0.598	-0.580	-0.589	-0.578	-0.597	-0.578	-0.580	-0.580	-0.578	-0.590	-0.580	-0.598	-0.580	-0.588	-0.580	-0.580	-0.580	-0.599	-0.578	-0.588	-0.580	-0.579	-0.590	0.113	-0.055	-0.585	2016_7_19_17_00_35
FLQS30JCGRWV____	-0.012	-0.010	-0.009	-0.010	-0.006	-0.008	-0.008	-0.008	-0.006	-0.008	-0.004	-0.006	-0.003	-0.006	-0.008	-0.004	-0.004	-0.008	-0.006	-0.006	-0.007	-0.006	-0.007	-0.009	-0.005	-0.006	-0.005	-0.006	-0.007	-0.004	-0.007	-0.007	-0.005	-0.005	-0.005	-0.005	-0.005	-0.004	-0.005	-0.004	0.029	-0.005	0.030	-0.005	-0.004	-0.005	-0.005	0.030	0.030	-0.006	-0.004	-0.037	-0.006	-0.037	0.030	-0.004	-0.003	-0.037	-0.005	0.029	0.030	0.030	-0.041	-0.038	0.028	0.028	0.029	0.029	0.030	0.030	0.029	0.029	0.022	0.029	0.022	0.030	0.031	0.031	0.029	0.022	0.022	0.030	0.030	0.039	0.030	0.039	0.021	0.029	0.031	0.039	0.031	0.021	0.021	0.022	0.039	0.038	-0.007	-0.001	0.029	2016_7_19_17_00_35
FLQS30J0GRWV____	-0.065	-0.069	-0.070	-0.065	-0.063	-0.068	-0.065	-0.064	-0.064	-0.064	-0.024	-0.064	-0.063	-0.066	-0.065	-0.024	-0.024	-0.065	-0.064	-0.066	-0.026	-0.066	-0.065	-0.063	-0.025	-0.066	-0.064	-0.067	-0.065	-0.024	-0.066	-0.064	0.015	0.049	0.047	0.014	0.015	0.011	0.014	0.014	0.013	0.013	0.014	0.013	0.013	0.013	0.013	0.014	0.014	0.014	0.013	0.014	0.016	0.014	0.012	0.014	0.014	0.014	0.014	0.016	0.012	0.014	0.014	0.013	-0.031	-0.042	-0.042	-0.030	-0.031	-0.031	-0.031	-0.031	-0.029	-0.030	-0.013	-0.031	-0.030	-0.031	-0.031	-0.013	-0.013	-0.031	-0.030	-0.031	-0.013	-0.031	-0.031	-0.030	-0.012	-0.031	-0.030	-0.032	-0.031	-0.013	-0.032	-0.030	-0.058	0.016	-0.028	2016_7_19_17_00_35
FLQS30HZGRWY____	0.062	0.063	0.060	0.022	0.019	0.061	-0.024	0.020	0.059	0.023	0.062	0.059	0.023	0.060	0.061	0.062	0.062	0.062	0.061	0.062	0.018	0.062	0.061	0.019	0.062	0.062	0.022	0.019	0.061	0.062	0.060	0.019	0.051	-0.010	-0.057	-0.055	-0.055	-0.055	-0.112	-0.050	-0.055	-0.054	-0.001	-0.011	-0.012	-0.054	-0.012	-0.001	-0.001	-0.013	-0.057	-0.013	-0.057	-0.013	-0.018	-0.057	-0.057	-0.013	-0.056	-0.012	-0.018	-0.001	-0.056	-0.058	0.025	0.041	0.051	0.033	0.033	0.051	0.027	0.031	0.051	0.034	0.038	0.039	0.022	0.051	0.040	0.038	0.038	0.041	0.052	0.041	0.032	0.041	0.042	0.033	0.052	0.041	0.034	0.020	0.042	0.038	0.051	0.033	0.046	-0.033	0.039	2016_7_19_17_00_35
FLQS30H6GRWV____	0.060	0.097	0.098	0.064	0.060	0.063	0.060	0.064	0.063	0.062	0.062	0.064	0.057	0.063	0.063	0.062	0.062	0.064	0.063	0.066	0.062	0.066	0.097	0.064	0.060	0.066	0.063	0.062	0.097	0.062	0.064	0.065	0.003	0.038	0.038	0.035	0.003	0.005	0.007	0.037	0.037	0.004	0.004	0.005	0.005	-0.025	0.038	0.004	0.004	0.008	0.038	0.007	0.006	0.007	0.037	0.039	0.037	0.007	0.038	0.035	0.037	0.004	0.004	0.005	0.056	0.063	0.064	0.050	0.056	0.057	0.056	0.049	0.049	0.057	0.056	0.057	0.054	0.065	0.048	0.056	0.056	0.057	0.049	0.057	0.057	0.057	0.064	0.049	0.047	0.057	0.048	0.049	0.064	0.056	0.057	0.058	0.067	0.017	0.056	2016_7_19_17_00_35
FLQS30GQGRWV____	5.896	5.897	5.896	5.894	5.894	5.895	5.893	5.893	5.894	5.895	5.892	5.892	5.893	5.895	5.892	5.892	5.892	5.893	5.893	5.893	5.894	5.893	5.893	5.892	5.893	5.893	5.893	5.896	5.893	5.892	5.895	5.892	6.317	6.320	6.318	6.316	6.316	6.319	6.318	6.316	6.316	6.317	6.317	6.316	6.318	6.317	6.319	6.317	6.317	6.318	6.319	6.318	6.317	6.318	6.317	6.319	6.315	6.318	6.317	6.358	6.317	6.317	6.318	6.319	-89.302	-89.300	-89.300	-89.302	-89.301	-89.303	-89.301	-89.302	-89.301	-89.303	-89.300	-89.301	-89.298	-89.294	-89.297	-89.300	-89.300	-89.297	-89.299	-89.298	-89.295	-89.298	-89.298	-89.298	-89.298	-89.298	-89.296	-89.307	-89.298	-89.300	-89.298	-89.300	5.893	6.319	-89.299	2016_7_19_17_00_51
FLQS30GCGRWY____	-0.008	-0.007	-0.007	-0.005	-0.003	-0.007	-0.004	-0.006	-0.004	-0.004	-0.005	-0.005	-0.044	-0.046	-0.043	-0.005	-0.005	-0.004	-0.004	-0.004	-0.004	-0.004	-0.002	-0.002	-0.005	-0.004	-0.043	-0.005	-0.002	-0.005	-0.006	-0.004	-0.004	-0.006	-0.005	-0.004	-0.006	-0.006	-0.003	-0.005	-0.008	-0.005	-0.004	-0.004	-0.006	-0.003	-0.002	-0.004	-0.004	-0.002	-0.003	-0.002	-0.004	-0.002	-0.005	-0.002	-0.003	-0.002	-0.003	-0.006	-0.005	-0.004	-0.004	-0.003	0.022	0.023	0.024	0.023	0.025	0.023	0.024	0.024	0.025	0.024	0.024	0.024	0.005	0.004	0.005	0.024	0.024	0.024	0.024	0.023	0.024	0.023	0.025	0.024	0.024	0.023	0.005	0.024	0.025	0.024	0.023	0.024	-0.009	-0.004	0.022	2016_7_19_17_00_51
FLQS30G5GRWY____	0.117	0.081	0.118	0.115	0.117	0.118	0.120	0.082	0.116	0.119	0.118	0.115	0.118	0.120	0.116	0.118	0.118	0.117	0.119	0.117	0.118	0.117	0.081	0.081	0.080	0.117	0.119	0.117	0.081	0.118	0.119	0.118	-0.062	-0.066	-0.065	-0.059	-0.060	-0.060	-0.007	-0.060	-0.058	-0.007	-0.016	-0.016	-0.059	-0.016	-0.058	-0.016	-0.016	-0.058	-0.016	-0.059	-0.061	-0.059	-0.062	-0.061	-0.058	-0.059	-0.018	-0.061	-0.062	-0.016	-0.020	-0.018	0.084	0.069	0.085	0.082	0.083	0.084	0.071	0.067	0.082	0.069	0.072	0.071	0.083	0.073	0.082	0.072	0.072	0.083	0.073	0.083	0.084	0.083	0.068	0.067	0.066	0.083	0.073	0.084	0.068	0.072	0.073	0.073	0.111	-0.043	0.076	2016_7_19_17_00_51
FLQS30E9GRWY____	-0.105	-0.058	-0.058	-0.062	-0.062	-0.061	-0.063	-0.059	-0.061	-0.062	-0.059	-0.060	-0.064	-0.065	-0.062	-0.059	-0.059	-0.062	-0.061	-0.062	-0.061	-0.062	-0.063	-0.062	-0.061	-0.062	-0.063	-0.065	-0.063	-0.059	-0.061	-0.061	0.004	0.055	0.055	0.011	0.010	0.052	0.012	0.069	0.052	0.011	0.058	0.048	0.010	0.015	0.050	0.058	0.058	0.015	0.054	0.014	0.055	0.014	0.012	0.014	0.012	0.014	0.052	0.016	0.012	0.058	0.054	0.053	0.025	0.034	0.033	0.044	0.044	0.033	0.043	0.029	0.033	0.044	0.033	0.034	0.042	0.041	0.033	0.033	0.033	0.043	0.033	0.043	0.032	0.043	0.043	0.042	0.044	0.043	0.032	0.041	0.043	0.033	0.032	0.033	-0.063	0.034	0.037	2016_7_19_17_00_51
FLQS30DZGRWV	-0.119	-0.118	-0.115	-0.117	-0.119	-0.117	-0.117	-0.116	-0.120	-0.117	-0.118	-0.118	-0.120	-0.117	-0.119	-0.118	-0.118	-0.118	-0.117	-0.117	-0.117	-0.117	-0.119	-0.116	-0.079	-0.117	-0.077	-0.118	-0.119	-0.118	-0.118	-0.117	0.054	0.050	0.052	0.055	0.052	0.053	0.017	0.011	-0.025	0.054	0.018	0.019	0.049	0.019	0.051	0.018	0.018	0.053	0.016	0.018	0.049	0.018	0.055	0.018	0.052	0.018	0.017	0.017	0.055	0.018	0.017	0.018	-0.067	-0.065	-0.065	-0.066	-0.066	-0.066	-0.056	-0.055	-0.046	-0.066	-0.056	-0.057	-0.066	-0.057	-0.066	-0.056	-0.056	-0.066	-0.057	-0.056	-0.064	-0.056	-0.068	-0.056	-0.048	-0.056	-0.037	-0.057	-0.068	-0.056	-0.056	-0.056	-0.115	0.031	-0.059	2016_7_19_17_00_51
FLQS30D5GRWQ____	-0.022	-0.021	-0.021	-0.022	-0.021	-0.019	-0.019	-0.020	-0.021	-0.020	-0.020	-0.020	-0.020	-0.019	-0.018	-0.020	-0.020	0.020	-0.017	-0.018	-0.018	-0.018	-0.019	-0.018	0.023	-0.018	-0.058	-0.020	-0.019	-0.020	-0.018	-0.017	0.002	0.002	0.002	-0.031	0.004	0.005	0.005	0.005	-0.033	0.005	0.002	-0.034	0.002	0.004	-0.034	0.002	0.002	0.007	0.005	0.006	0.004	0.006	0.006	-0.033	0.006	0.006	0.003	-0.032	0.006	0.002	0.044	0.007	0.510	0.510	0.510	0.518	0.510	0.510	0.510	0.509	0.519	0.509	0.511	0.520	0.511	0.511	0.521	0.511	0.511	0.528	0.511	0.511	0.511	0.511	0.510	0.520	0.530	0.511	0.493	0.520	0.510	0.511	0.500	0.511	-0.018	-0.001	0.513	2016_7_19_17_00_51
FLQS30CMGRWQ____	0.066	0.021	0.023	0.021	0.061	0.063	0.064	0.019	0.064	0.019	0.066	0.064	0.065	0.065	0.020	0.066	0.066	0.067	0.066	0.066	0.066	0.066	0.068	0.019	0.021	0.066	0.066	0.026	0.068	0.066	0.022	0.020	-0.043	-0.043	-0.007	-0.047	-0.044	-0.046	-0.044	-0.044	-0.045	-0.045	-0.042	-0.042	-0.042	-0.043	-0.046	-0.042	-0.042	-0.045	-0.043	-0.044	-0.045	-0.044	-0.045	-0.045	-0.045	-0.044	-0.044	-0.009	-0.045	-0.042	-0.045	-0.045	-0.075	-0.096	-0.104	-0.096	-0.077	-0.076	-0.076	-0.096	-0.075	-0.096	-0.075	-0.076	-0.075	-0.075	-0.095	-0.075	-0.075	-0.074	-0.075	-0.075	-0.075	-0.075	-0.074	-0.097	-0.095	-0.075	-0.075	-0.103	-0.074	-0.075	-0.095	-0.096	0.050	-0.042	-0.083	2016_7_19_17_00_51
FLQS30BWGRWY____	0.008	0.008	0.008	0.007	0.008	0.008	0.004	0.009	0.009	0.009	0.009	0.009	0.007	0.008	0.009	0.009	0.009	0.009	0.011	0.010	0.006	0.010	0.009	0.009	0.008	0.010	0.009	0.006	0.009	0.009	0.007	0.008	-0.055	-0.051	-0.014	-0.054	-0.054	-0.016	-0.110	-0.052	-0.013	-0.014	-0.054	-0.054	-0.052	-0.052	-0.051	-0.054	-0.054	-0.052	-0.014	-0.053	-0.052	-0.053	-0.012	-0.014	-0.014	-0.053	-0.013	-0.013	-0.012	-0.054	-0.055	-0.055	0.035	0.033	0.024	0.034	0.035	0.024	0.047	0.034	0.024	0.025	0.035	0.034	0.034	0.034	0.034	0.035	0.035	0.034	0.026	0.035	0.033	0.035	0.025	0.025	0.024	0.035	0.025	0.023	0.025	0.035	0.034	0.035	0.008	-0.041	0.031	2016_7_19_17_00_52
FLQS30BJGRWV____	-0.020	-0.019	-0.019	-0.017	-0.017	-0.019	-0.056	-0.017	-0.056	-0.018	-0.056	-0.018	-0.016	-0.055	-0.017	-0.056	-0.056	-0.056	-0.056	-0.055	-0.056	-0.055	-0.055	-0.056	-0.056	-0.055	-0.015	-0.018	-0.055	-0.056	-0.019	-0.017	0.004	0.006	0.005	0.004	0.004	0.005	0.000	0.004	0.001	0.002	0.002	0.004	0.004	0.004	0.004	0.002	0.002	0.003	0.001	0.001	0.002	0.001	0.002	0.001	0.002	0.001	0.004	0.004	0.002	0.002	0.003	0.003	-0.081	-0.081	-0.081	-0.080	-0.079	-0.081	-0.097	-0.080	-0.097	-0.079	-0.098	-0.080	-0.080	-0.097	-0.080	-0.098	-0.098	-0.098	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.079	-0.081	-0.097	-0.098	-0.081	-0.080	-0.038	0.003	-0.089	2016_7_19_17_00_52
FLQS30AEGRWV____	0.043	0.005	0.005	-0.037	0.004	0.002	0.002	0.003	-0.034	0.005	0.004	0.004	0.046	0.046	0.045	0.004	0.004	0.004	0.005	0.003	0.045	0.003	0.003	0.005	0.004	0.003	0.047	0.002	0.003	0.004	0.004	0.002	0.002	0.002	0.001	0.003	0.002	-0.034	-0.036	0.002	0.002	-0.040	-0.036	-0.038	0.000	-0.036	0.001	-0.036	-0.036	0.000	-0.036	-0.036	-0.002	-0.036	0.002	0.000	-0.038	-0.036	0.001	0.001	0.002	-0.036	-0.040	-0.039	0.626	0.608	0.608	0.588	0.608	0.616	0.617	0.607	0.590	0.619	0.617	0.617	0.627	0.637	0.627	0.617	0.617	0.608	0.618	0.617	0.627	0.617	0.608	0.608	0.618	0.617	0.628	0.607	0.608	0.617	0.619	0.618	0.009	-0.018	0.615	2016_7_19_17_00_52
FLQS309TGRWY____	0.062	0.065	0.065	0.065	0.065	0.063	0.065	0.063	0.066	0.065	0.067	0.066	0.065	0.062	0.064	0.067	0.067	0.065	0.028	0.066	0.027	0.066	0.066	0.065	0.067	0.066	0.065	0.065	0.066	0.067	0.065	0.064	-0.056	-0.057	-0.057	-0.055	-0.055	-0.054	-0.054	-0.057	-0.057	-0.053	-0.055	-0.055	-0.058	-0.057	-0.055	-0.055	-0.055	-0.056	-0.057	-0.056	-0.058	-0.056	-0.056	-0.055	-0.056	-0.056	-0.056	-0.057	-0.056	-0.055	-0.057	-0.056	0.593	0.595	0.595	0.594	0.594	0.594	0.594	0.594	0.595	0.594	0.595	0.594	0.595	0.593	0.594	0.595	0.595	0.594	0.577	0.595	0.578	0.595	0.595	0.595	0.595	0.595	0.594	0.594	0.595	0.595	0.594	0.594	0.063	-0.056	0.593	2016_7_19_17_00_52
FLQS309QGRWV____	-0.052	-0.055	-0.009	-0.053	-0.056	-0.054	-0.055	-0.055	-0.051	-0.056	-0.057	-0.055	-0.056	0.029	-0.009	-0.057	-0.057	-0.056	-0.056	-0.059	-0.052	-0.059	-0.057	-0.055	-0.055	-0.059	-0.009	-0.053	-0.057	-0.057	-0.053	-0.056	-0.004	-0.004	-0.040	-0.005	-0.004	-0.039	-0.004	-0.039	-0.003	-0.003	-0.003	-0.002	-0.003	-0.006	-0.040	-0.003	-0.003	-0.005	-0.002	-0.003	-0.044	-0.003	-0.002	-0.041	-0.040	-0.003	-0.006	-0.004	-0.002	-0.003	-0.042	-0.004	0.556	0.555	0.586	0.556	0.555	0.565	0.556	0.564	0.557	0.555	0.554	0.555	0.554	0.594	0.586	0.554	0.554	0.554	0.554	0.553	0.567	0.553	0.554	0.564	0.564	0.553	0.576	0.556	0.554	0.554	0.566	0.555	-0.049	-0.013	0.560	2016_7_19_17_00_52
FLQS309NGRWM____	0.004	0.003	0.004	-0.000	0.004	0.004	0.004	0.005	0.003	0.003	0.004	0.002	0.003	0.004	0.005	0.004	0.004	0.002	0.003	0.004	-0.041	0.004	0.006	0.001	0.002	0.004	0.003	0.002	0.006	0.004	0.003	0.003	-0.002	-0.003	-0.003	-0.002	-0.004	-0.003	-0.004	-0.003	-0.002	-0.005	-0.004	-0.004	-0.004	-0.001	-0.010	-0.004	-0.004	-0.002	-0.002	-0.004	-0.044	-0.004	-0.008	-0.001	-0.005	-0.004	-0.003	-0.003	-0.008	-0.004	-0.003	-0.004	-0.057	-0.058	-0.056	-0.059	-0.057	-0.057	-0.057	-0.056	-0.058	-0.056	-0.057	-0.057	-0.057	-0.058	-0.055	-0.057	-0.057	-0.058	-0.058	-0.056	-0.066	-0.056	-0.055	-0.059	-0.057	-0.056	-0.057	-0.057	-0.055	-0.057	-0.058	-0.057	0.002	-0.005	-0.057	2016_7_19_17_00_52
FLQS308YGRWQ____	0.046	0.046	0.046	0.046	0.045	0.045	0.008	0.046	0.046	0.047	0.046	0.049	0.046	0.046	0.046	0.046	0.046	0.045	0.042	0.044	0.045	0.044	0.045	0.044	0.048	0.044	0.043	0.046	0.045	0.046	0.046	0.044	0.004	-0.036	-0.002	0.002	0.003	-0.038	-0.003	-0.002	0.001	0.001	0.002	0.003	0.003	-0.000	-0.000	0.002	0.002	0.003	0.005	-0.036	-0.032	-0.036	-0.002	0.002	0.006	-0.036	0.004	0.002	-0.002	0.002	0.001	0.005	-0.047	-0.037	-0.046	-0.047	-0.048	-0.037	-0.064	-0.046	-0.047	-0.046	-0.046	-0.046	-0.047	-0.046	-0.046	-0.046	-0.046	-0.047	-0.050	-0.038	-0.039	-0.038	-0.047	-0.047	-0.047	-0.038	-0.049	-0.047	-0.047	-0.046	-0.046	-0.049	0.044	-0.005	-0.046	2016_7_19_17_00_52
FLQS3084GRWM____	0.027	-0.009	-0.010	0.027	0.030	0.032	-0.010	-0.007	0.028	0.028	0.029	0.028	-0.005	0.030	0.028	0.029	0.029	-0.009	0.031	0.028	-0.007	0.028	-0.010	0.030	-0.010	0.028	0.028	-0.010	-0.010	0.029	-0.011	0.030	-0.004	-0.003	-0.005	-0.006	-0.005	-0.002	-0.038	-0.004	-0.005	-0.004	-0.004	-0.003	0.033	-0.006	-0.003	-0.004	-0.004	-0.004	-0.003	-0.005	-0.005	-0.005	-0.002	-0.004	-0.002	-0.005	-0.004	-0.004	-0.002	-0.004	-0.005	-0.006	-0.023	-0.040	-0.040	-0.023	-0.021	-0.021	-0.031	-0.039	-0.023	-0.022	-0.022	-0.022	-0.047	-0.021	-0.022	-0.022	-0.022	-0.039	-0.021	-0.022	-0.039	-0.022	-0.040	-0.022	-0.040	-0.022	-0.023	-0.040	-0.040	-0.022	-0.040	-0.021	0.015	-0.004	-0.029	2016_7_19_17_00_52
FLQS307KGRWV____	-0.062	-0.103	-0.101	-0.061	-0.107	-0.104	-0.105	-0.104	-0.103	-0.103	-0.063	-0.062	-0.065	-0.065	-0.063	-0.063	-0.063	-0.104	-0.104	-0.065	-0.102	-0.065	-0.063	-0.062	-0.100	-0.065	-0.066	-0.104	-0.063	-0.063	-0.146	-0.108	0.005	-0.045	0.001	-0.039	-0.090	0.001	-0.098	0.002	-0.043	0.002	0.001	0.002	0.002	-0.000	0.001	0.001	0.001	-0.000	-0.042	0.002	-0.042	0.002	-0.041	-0.000	-0.002	0.002	0.002	-0.047	-0.041	0.001	-0.049	-0.045	0.501	0.495	0.484	0.513	0.505	0.483	0.508	0.483	0.495	0.484	0.502	0.502	0.500	0.501	0.502	0.502	0.502	0.483	0.494	0.501	0.495	0.501	0.513	0.503	0.485	0.501	0.501	0.495	0.513	0.502	0.477	0.493	-0.084	-0.018	0.497	2016_7_19_17_00_52
FLQS3072GRWV____	-0.181	-0.100	-0.096	-0.137	-0.181	-0.096	-0.097	-0.140	-0.100	-0.136	-0.178	-0.138	-0.138	-0.099	-0.134	-0.178	-0.178	-0.139	-0.136	-0.137	-0.099	-0.137	-0.139	-0.136	-0.098	-0.137	-0.136	-0.140	-0.139	-0.178	-0.140	-0.178	0.073	0.115	0.029	0.071	0.073	0.072	0.072	0.071	0.070	0.072	0.071	0.071	0.073	0.070	0.030	0.071	0.071	0.071	0.072	0.071	0.071	0.071	0.073	0.072	0.068	0.071	0.071	0.072	0.073	0.071	0.073	0.073	-0.105	-0.078	-0.054	-0.084	-0.104	-0.066	-0.065	-0.085	-0.066	-0.083	-0.103	-0.084	-0.085	-0.066	-0.072	-0.103	-0.103	-0.085	-0.084	-0.084	-0.066	-0.084	-0.085	-0.083	-0.065	-0.084	-0.084	-0.086	-0.085	-0.103	-0.086	-0.103	-0.137	0.070	-0.084	2016_7_19_17_00_53
FLQS305NGRWM____	0.003	-0.042	-0.044	-0.045	-0.001	-0.045	-0.043	-0.044	0.002	-0.043	-0.047	-0.045	0.000	-0.045	-0.046	-0.047	-0.047	-0.048	-0.045	-0.048	0.001	-0.048	-0.046	-0.045	-0.043	-0.048	0.000	-0.046	-0.046	-0.047	-0.047	0.000	0.041	0.041	0.039	0.038	0.037	0.037	0.038	0.038	0.038	0.038	0.036	0.004	0.036	0.039	0.006	0.036	0.036	0.037	0.037	0.038	0.038	0.038	0.037	0.038	0.038	0.038	0.036	0.037	0.037	0.036	0.037	0.038	0.176	0.155	0.155	0.155	0.176	0.156	0.156	0.155	0.177	0.156	0.155	0.164	0.176	0.155	0.163	0.155	0.155	0.154	0.155	0.154	0.176	0.154	0.155	0.155	0.156	0.154	0.176	0.155	0.155	0.155	0.154	0.176	-0.035	0.036	0.160	2016_7_19_17_00_53
FLQS305DGRWM____	-0.008	-0.010	-0.008	-0.049	-0.007	-0.009	-0.010	-0.006	-0.010	-0.050	-0.006	-0.006	-0.048	-0.048	-0.008	-0.006	-0.006	-0.007	-0.008	-0.007	-0.008	-0.007	-0.006	-0.009	-0.048	-0.007	-0.009	-0.049	-0.006	-0.006	-0.049	-0.007	0.004	0.004	0.042	0.006	-0.034	-0.033	-0.033	0.007	0.005	0.043	0.005	0.006	0.005	0.007	0.042	0.005	0.005	0.006	0.006	0.006	0.044	0.006	0.007	0.043	0.043	0.006	0.005	0.008	0.007	0.005	0.007	0.007	-0.030	-0.031	-0.040	-0.050	-0.020	-0.021	-0.021	-0.030	-0.032	-0.060	-0.030	-0.029	-0.049	-0.050	-0.040	-0.030	-0.030	-0.031	-0.031	-0.031	-0.041	-0.031	-0.030	-0.041	-0.059	-0.031	-0.031	-0.050	-0.030	-0.030	-0.050	-0.030	-0.017	0.009	-0.036	2016_7_19_17_00_53
FLQS3057GRWM____	-0.008	-0.004	-0.006	-0.001	0.040	0.083	0.086	0.036	0.042	0.040	-0.007	0.042	0.039	-0.005	0.038	-0.007	-0.007	0.037	-0.007	-0.009	-0.008	-0.009	0.038	0.035	0.037	-0.009	0.039	0.039	0.038	-0.007	-0.003	-0.006	0.005	-0.036	-0.038	-0.080	0.002	-0.030	0.007	0.008	-0.001	0.001	0.001	0.002	-0.034	0.002	0.002	0.001	0.001	0.004	0.001	-0.001	-0.035	-0.001	-0.002	0.004	0.006	-0.001	0.000	-0.032	-0.002	0.001	0.000	0.001	0.523	0.535	0.535	0.547	0.546	0.574	0.565	0.542	0.546	0.546	0.524	0.547	0.555	0.526	0.545	0.524	0.524	0.544	0.524	0.524	0.534	0.524	0.546	0.543	0.543	0.524	0.546	0.554	0.546	0.524	0.526	0.525	0.019	-0.008	0.538	2016_7_19_17_00_53
FLQS3052GRWY____	-0.051	-0.049	-0.051	-0.053	-0.051	-0.053	-0.052	-0.051	-0.057	-0.052	-0.054	-0.054	-0.049	-0.054	-0.051	-0.054	-0.054	-0.053	-0.054	-0.053	-0.058	-0.053	-0.055	-0.053	-0.054	-0.053	-0.052	-0.055	-0.055	-0.054	-0.055	-0.051	0.018	0.016	0.015	0.018	0.055	0.051	0.055	0.054	0.015	0.055	0.014	0.014	0.051	0.016	0.019	0.014	0.014	0.015	0.016	0.016	0.015	0.016	0.015	0.015	0.014	0.016	0.017	0.016	0.015	0.014	0.016	0.015	0.663	0.664	0.664	0.663	0.653	0.653	0.654	0.653	0.661	0.653	0.663	0.663	0.656	0.663	0.662	0.663	0.663	0.663	0.662	0.663	0.661	0.663	0.663	0.663	0.663	0.663	0.663	0.662	0.663	0.663	0.662	0.664	-0.053	0.023	0.661	2016_7_19_17_00_53
